,lemma,tag,0
14124,Saarijärv,PER,1
14125,Saarisoo,LOC,2
14126,Saarisoo,PER,2
14127,Saarma,ORG,2
14128,Saarma,PER,29
14129,Saaron,LOC,1
14130,Saaron,PER,3
14131,Saatch,LOC,2
14132,Saatch,PER,1
14133,Saatchi & Saatchi,ORG,1
14134,Saatchi & Saatchi,PER,1
14135,Sabena,LOC,1
14136,Sabena,ORG,2
14137,Sacch,LOC,3
14138,Sacch,PER,6
14139,Sachs,ORG,1
14140,Sachs,PER,6
14141,Sacramento,LOC,9
14142,Sacramento,ORG,21
14143,Sacramento,PER,1
14144,Sadam,ORG,1
14145,Sadam,PER,48
14146,Sadhanoka,LOC,1
14147,Sadhanoka,ORG,1
14148,Sadhanoka,PER,2
14149,Sadolin,LOC,1
14150,Sadolin,ORG,2
14151,Sadolin,PER,5
14152,Saeima,LOC,1
14153,Saeima,ORG,1
14154,Safe Summerwind,ORG,1
14155,Safe Summerwind,PER,1
14156,Safeguard,LOC,1
14157,Safeguard,PER,2
14158,Safra,LOC,1
14159,Safra,ORG,1
14160,Safra,PER,17
14161,Safran,LOC,1
14162,Safran,ORG,1
14163,Safran,PER,1
14164,Sagad,LOC,36
14165,Sagad,ORG,1
14166,Sagem,LOC,1
14167,Sagem,ORG,1
14168,Sagem,PER,2
14169,Saht,ORG,1
14170,Saht,PER,1
14171,Saima,LOC,2
14172,Saima,PER,23
14173,Sainsbury,ORG,1
14174,Sainsbury,PER,3
14175,Saint-Exupéry,LOC,1
14176,Saint-Exupéry,PER,1
14177,Saint-Gobain,LOC,1
14178,Saint-Gobain,PER,1
14179,Saint-Émilion,LOC,2
14180,Saint-Émilion,PER,2
14181,Saints,LOC,1
14182,Saints,PER,4
14183,Sair,LOC,2
14184,Sair,ORG,5
14185,Sair,PER,4
14186,Sakala,LOC,89
14187,Sakala,ORG,89
14188,Sakala,PER,7
14189,Sakigake,LOC,3
14190,Sakigake,ORG,2
14191,Sakigake,PER,2
14192,Saks,LOC,1308
14193,Saks,PER,36
14194,Saksa-Läti Panga,ORG,1
14195,Saksa-Läti Panga,PER,1
14196,Saksamaa Schleswig-Holstein,LOC,1
14197,Saksamaa Schleswig-Holstein,ORG,1
14198,Saksingu,LOC,1
14199,Saksingu,PER,1
14200,Sakslaste,LOC,1
14201,Sakslaste,PER,1
14202,Saku,LOC,504
14203,Saku,PER,1
14204,Saku Originaal,ORG,17
14205,Saku Originaal,PER,5
14206,Saku Rantanen,ORG,1
14207,Saku Rantanen,PER,1
14208,Saku-Männik,LOC,1
14209,Saku-Männik,ORG,1
14210,Sakura,LOC,2
14211,Sakura,PER,1
14212,Salahuddin,LOC,1
14213,Salahuddin,PER,2
14214,Salamanca,LOC,3
14215,Salamanca,ORG,1
14216,Salang,ORG,1
14217,Salang,PER,2
14218,Salinas,LOC,2
14219,Salinas,PER,1
14220,Salinõmm,LOC,1
14221,Salinõmm,ORG,1
14222,Sallo,ORG,1
14223,Sallo,PER,1
14224,Salme,LOC,5
14225,Salme,ORG,4
14226,Salme,PER,37
14227,Salme Reeg,ORG,1
14228,Salme Reeg,PER,5
14229,Salme Reegile,ORG,1
14230,Salme Reegile,PER,1
14231,Salme Reek,ORG,3
14232,Salme Reek,PER,9
14233,Salminen,ORG,1
14234,Salminen,PER,3
14235,Salmistu,LOC,5
14236,Salmistu,PER,2
14237,Salo,LOC,9
14238,Salo,PER,5
14239,Salo Viesti,ORG,1
14240,Salo Viesti,PER,1
14241,Salome,ORG,1
14242,Salome,PER,8
14243,Salomon Brothers,ORG,1
14244,Salomon Brothers,PER,1
14245,Salon,LOC,1
14246,Salon,ORG,1
14247,Salong-Teater,LOC,4
14248,Salong-Teater,ORG,1
14249,Salonik,LOC,2
14250,Salonik,PER,2
14251,Salonik PAOK,ORG,5
14252,Salonik PAOK,PER,1
14253,Saloniki Aris,ORG,1
14254,Saloniki Aris,PER,1
14255,Saloniki PAOK,ORG,3
14256,Saloniki PAOK,PER,1
14257,Salt Lake City,LOC,3
14258,Salt Lake City,ORG,11
14259,Salumets,LOC,1
14260,Salumets,PER,55
14261,Salumägi,LOC,25
14262,Salumägi,PER,37
14263,Salus,ORG,1
14264,Salus,PER,15
14265,Salva,LOC,2
14266,Salva,ORG,6
14267,Salva,PER,8
14268,Salvador,LOC,5
14269,Salvador,ORG,1
14270,Salvador,PER,6
14271,Salvador Dal,ORG,3
14272,Salvador Dal,PER,9
14273,Salvador Dalist,ORG,1
14274,Salvador Dalist,PER,1
14275,Sam,LOC,1
14276,Sam,ORG,1
14277,Sam,PER,14
14278,Samaara,LOC,3
14279,Samaara,PER,1
14280,Samara,LOC,9
14281,Samara,ORG,1
14282,Samara,PER,6
14283,Samaraga,LOC,1
14284,Samaraga,PER,2
14285,Samaranch,LOC,1
14286,Samaranch,PER,53
14287,Samaras,LOC,1
14288,Samaras,PER,1
14289,Samarate,LOC,2
14290,Samarate,PER,1
14291,Samarüütel,LOC,2
14292,Samarüütel,PER,10
14293,Samelin,LOC,1
14294,Samelin,PER,1
14295,Sammelselg,LOC,1
14296,Sammelselg,PER,86
14297,Sammul,LOC,2
14298,Sammul,PER,13
14299,Samorodn,LOC,1
14300,Samorodn,PER,1
14301,Sampdoria,LOC,1
14302,Sampdoria,ORG,3
14303,Sampo,LOC,13
14304,Sampo,ORG,8
14305,Sampo,PER,20
14306,Sampra,LOC,2
14307,Sampra,PER,1
14308,Sampras,LOC,1
14309,Sampras,PER,48
14310,Samsonite,LOC,2
14311,Samsonite,PER,1
14312,Samsung,LOC,5
14313,Samsung,ORG,2
14314,Samsung,PER,8
14315,San,LOC,20
14316,San,PER,2
14317,San Antonio,LOC,1
14318,San Antonio,ORG,29
14319,San Diego,LOC,4
14320,San Diego,ORG,16
14321,San Diego,PER,1
14322,San Diegos,ORG,1
14323,San Diegos,PER,3
14324,San Francisco,LOC,23
14325,San Francisco,ORG,56
14326,San Fransisco,ORG,1
14327,San Fransisco,PER,3
14328,San Juan,LOC,4
14329,San Juan,ORG,1
14330,San Lorenzo,LOC,1
14331,San Lorenzo,ORG,1
14332,San Marino,LOC,4
14333,San Marino,ORG,5
14334,San Remo,LOC,2
14335,San Remo,ORG,9
14336,Sanchez-Vicario,ORG,3
14337,Sanchez-Vicario,PER,9
14338,Sanctuary,LOC,1
14339,Sanctuary,PER,2
14340,Sandrine Testu,ORG,2
14341,Sandrine Testu,PER,2
14342,Sangar,ORG,5
14343,Sangar,PER,3
14344,Sangioves,LOC,5
14345,Sangioves,PER,3
14346,Sangla,LOC,4
14347,Sangla,PER,1
14348,Sanjay,ORG,1
14349,Sanjay,PER,2
14350,Sanofi,LOC,1
14351,Sanofi,PER,1
14352,Sanoma OY,ORG,1
14353,Sanoma OY,PER,1
14354,Sanpellegrino,LOC,7
14355,Sanpellegrino,ORG,1
14356,Sanpellegrino,PER,4
14357,Sanpelleka,LOC,2
14358,Sanpelleka,PER,1
14359,Santa,LOC,1
14360,Santa,PER,3
14361,Santa Barbara,LOC,1
14362,Santa Barbara,ORG,17
14363,Santa Barbara,PER,4
14364,Santander,LOC,2
14365,Santander,ORG,1
14366,Santiago,LOC,11
14367,Santiago,PER,5
14368,Santillana,ORG,1
14369,Santillana,PER,1
14370,Santoli,ORG,1
14371,Santoli,PER,1
14372,Sanyo,ORG,1
14373,Sanyo,PER,1
14374,Saperav,LOC,1
14375,Saperav,ORG,1
14376,Saporta,LOC,3
14377,Saporta,ORG,6
14378,Sapozhnin,ORG,1
14379,Sapozhnin,PER,17
14380,Saraatov,LOC,4
14381,Saraatov,PER,3
14382,Saraatov Avtodorozhnik,ORG,1
14383,Saraatov Avtodorozhnik,PER,1
14384,Sarajevo,LOC,136
14385,Sarajevo,PER,6
14386,Saransk,LOC,2
14387,Saransk,PER,1
14388,Sarap,ORG,1
14389,Sarap,PER,108
14390,Sarapuu,LOC,2
14391,Sarapuu,PER,99
14392,Sarnet,ORG,1
14393,Sarnet,PER,216
14394,Sarr,ORG,1
14395,Sarr,PER,5
14396,Sarv,LOC,1
14397,Sarv,PER,5
14398,Sassicaia,LOC,2
14399,Sassicaia,ORG,2
14400,Sassicaia,PER,3
14401,Sat,LOC,1
14402,Sat,PER,2
14403,Satabild,LOC,1
14404,Satabild,ORG,1
14405,Saturn,LOC,4
14406,Saturn,ORG,11
14407,Saturn,PER,8
14408,Satwo,LOC,1
14409,Satwo,PER,1
14410,Sauber,LOC,1
14411,Sauber,PER,10
14412,Saucony,LOC,1
14413,Saucony,ORG,1
14414,Saudi-Araabia,LOC,7
14415,Saudi-Araabia,ORG,1
14416,Saudi-Araabia,PER,2
14417,Saue,LOC,25
14418,Saue,PER,6
14419,Sauga,LOC,2
14420,Sauga,PER,4
14421,Saules Banka,ORG,2
14422,Saules Banka,PER,5
14423,Saun,LOC,2
14424,Saun,ORG,1
14425,Sauter,LOC,3
14426,Sauter,ORG,25
14427,Sauter,PER,72
14428,Sauternes,LOC,7
14429,Sauternes,ORG,1
14430,Sauternes,PER,3
14431,Sauvignon Blanc,ORG,2
14432,Sauvignon Blanc,PER,15
14433,Sava,LOC,1
14434,Sava,PER,1
14435,Savi,ORG,4
14436,Savi,PER,92
14437,Savoy,LOC,4
14438,Savoy,PER,6
14439,Sayonara,LOC,1
14440,Sayonara,PER,1
14441,Scandic,ORG,1
14442,Scandic,PER,1
14443,Scandinavian Films,ORG,3
14444,Scandinavian Films,PER,1
14445,Scania,LOC,14
14446,Scania,ORG,3
14447,Scania,PER,1
14448,Scantranss,LOC,2
14449,Scantranss,ORG,1
14450,Scantranss,PER,6
14451,Scels,LOC,1
14452,Scels,PER,1
14453,Scenicu,LOC,1
14454,Scenicu,PER,1
14455,Schalke,ORG,5
14456,Schalke,PER,1
14457,Scheel,LOC,2
14458,Scheel,ORG,3
14459,Scheel,PER,3
14460,Schering-Plough,LOC,1
14461,Schering-Plough,ORG,1
14462,Schibste,ORG,2
14463,Schibste,PER,8
14464,Schibsted,LOC,4
14465,Schibsted,ORG,1
14466,Schibsted,PER,3
14467,Schibstedi,ORG,1
14468,Schibstedi,PER,1
14469,Schilcher,ORG,1
14470,Schilcher,PER,5
14471,Schiller,ORG,1
14472,Schiller,PER,13
14473,Schinias,LOC,1
14474,Schinias,PER,2
14475,Schleswig-Holstein,LOC,4
14476,Schleswig-Holstein,ORG,3
14477,Schleswig-Holstein,PER,2
14478,Schlumbersee,ORG,2
14479,Schlumbersee,PER,1
14480,Schnell,LOC,6
14481,Schnell,ORG,3
14482,Schnell,PER,2
14483,Schröder,LOC,1
14484,Schröder,PER,55
14485,Schum,LOC,6
14486,Schum,ORG,2
14487,Schum,PER,7
14488,Schumann,ORG,1
14489,Schumann,PER,37
14490,Schwarzenegger,LOC,2
14491,Schwarzenegger,PER,8
14492,Science,LOC,1
14493,Science,ORG,6
14494,Scientist,ORG,1
14495,Scientist,PER,3
14496,Scooter,LOC,1
14497,Scooter,ORG,4
14498,Scooter,PER,3
14499,Scorpions,ORG,1
14500,Scorpions,PER,3
14501,Scorses,ORG,3
14502,Scorses,PER,21
14503,Scotland Yard,ORG,10
14504,Scotland Yard,PER,2
14505,Scream,ORG,2
14506,Scream,PER,1
14507,Screen,LOC,1
14508,Screen,ORG,1
14509,Scritti Politti,ORG,1
14510,Scritti Politti,PER,3
14511,Seat,ORG,1
14512,Seat,PER,10
14513,Sebastian,ORG,1
14514,Sebastian,PER,2
14515,Sebeok,LOC,1
14516,Sebeok,PER,6
14517,Sebra,ORG,1
14518,Sebra,PER,1
14519,Sebring,LOC,1
14520,Sebring,ORG,2
14521,Sebring,PER,9
14522,Securitas,LOC,3
14523,Securitas,ORG,17
14524,Sedin,ORG,1
14525,Sedin,PER,42
14526,Sedinile,LOC,1
14527,Sedinile,PER,1
14528,Seeing I,ORG,1
14529,Seeing I,PER,1
14530,Seeman,ORG,2
14531,Seeman,PER,7
14532,Seene,ORG,1
14533,Seene,PER,6
14534,Seeon,ORG,1
14535,Seeon,PER,1
14536,Seesam,ORG,40
14537,Seesam,PER,1
14538,Seesam-Elu,ORG,6
14539,Seesam-Elu,PER,1
14540,Seewald,LOC,1
14541,Seewald,ORG,4
14542,Seewald,PER,1
14543,Segodnja,ORG,16
14544,Segodnja,PER,2
14545,Seier Aadu,ORG,3
14546,Seier Aadu,PER,2
14547,Seim,LOC,1
14548,Seim,ORG,1
14549,Seim,PER,2
14550,Seiser Alm,ORG,2
14551,Seiser Alm,PER,2
14552,Seiser Almi,ORG,1
14553,Seiser Almi,PER,2
14554,Seišelli,LOC,2
14555,Seišelli,PER,3
14556,Select,LOC,1
14557,Select,ORG,3
14558,Select,PER,1
14559,Seles,LOC,1
14560,Seles,ORG,1
14561,Seles,PER,14
14562,Selespeet,LOC,3
14563,Selespeet,PER,1
14564,Selil,ORG,1
14565,Selil,PER,1
14566,Selis,LOC,1
14567,Selis,PER,1
14568,Selma,LOC,1
14569,Selma,ORG,1
14570,Selma,PER,2
14571,Selma mölder,ORG,3
14572,Selma mölder,PER,1
14573,Seltskond,LOC,2
14574,Seltskond,ORG,4
14575,Selver,LOC,1
14576,Selver,ORG,7
14577,Semidor,ORG,1
14578,Semidor,PER,1
14579,Semillon,ORG,2
14580,Semillon,PER,2
14581,Semolen,LOC,1
14582,Semolen,PER,1
14583,Semper,LOC,3
14584,Semper,ORG,3
14585,Semper,PER,33
14586,Semperi,ORG,1
14587,Semperi,PER,1
14588,Seneca,ORG,1
14589,Seneca,PER,3
14590,Senegal,LOC,15
14591,Senegal,ORG,1
14592,Senegal,PER,1
14593,Sense,LOC,1
14594,Sense,ORG,2
14595,Sepa,LOC,2
14596,Sepa,PER,7
14597,Sepp,LOC,4
14598,Sepp,PER,106
14599,Seppäla,LOC,1
14600,Seppäla,PER,2
14601,Seppälä,LOC,7
14602,Seppälä,ORG,1
14603,Seppälä,PER,9
14604,Sequence,ORG,1
14605,Sequence,PER,1
14606,Sera,ORG,1
14607,Sera,PER,2
14608,Serelm,LOC,1
14609,Serelm,ORG,1
14610,Serelm,PER,2
14611,Serena,LOC,2
14612,Serena,PER,7
14613,Serenity,ORG,1
14614,Serenity,PER,1
14615,Sergi,LOC,2
14616,Sergi,ORG,2
14617,Serjo,LOC,1
14618,Serjo,PER,1
14619,Sermat,ORG,1
14620,Sermat,PER,3
14621,Service,ORG,1
14622,Service,PER,6
14623,Serviti,ORG,3
14624,Serviti,PER,1
14625,Serwah,LOC,3
14626,Serwah,PER,5
14627,Setanta,ORG,2
14628,Setanta,PER,1
14629,Seven,ORG,1
14630,Seven,PER,1
14631,Severnõi,LOC,9
14632,Severnõi,ORG,1
14633,Sevilla,LOC,7
14634,Sevilla,ORG,4
14635,Sevilla,PER,3
14636,Sex Pistols,ORG,2
14637,Sex Pistols,PER,13
14638,Sexer,LOC,1
14639,Sexer,ORG,2
14640,Sexer,PER,4
14641,Shafique Quresh,ORG,1
14642,Shafique Quresh,PER,1
14643,Shakespeare,LOC,40
14644,Shakespeare,ORG,4
14645,Shakespeare,PER,71
14646,Shakespeare ’ gi,ORG,1
14647,Shakespeare ’ gi,PER,1
14648,Shal,LOC,8
14649,Shal,ORG,2
14650,Shal,PER,1
14651,Shamrock,LOC,1
14652,Shamrock,PER,2
14653,Shanghai,LOC,34
14654,Shanghai,PER,1
14655,Shannon,LOC,1
14656,Shannon,PER,2
14657,Shannon Nicks,ORG,1
14658,Shannon Nicks,PER,1
14659,Shaquille O ’ Neal,ORG,1
14660,Shaquille O ’ Neal,PER,4
14661,Sharetsk,LOC,1
14662,Sharetsk,PER,2
14663,Sharijazdanov,LOC,1
14664,Sharijazdanov,PER,4
14665,Sharunas Marciulion,ORG,1
14666,Sharunas Marciulion,PER,1
14667,Shatoi,LOC,9
14668,Shatoi,ORG,1
14669,Shatoi,PER,1
14670,Shatõi,LOC,1
14671,Shatõi,PER,1
14672,She,LOC,6
14673,She,ORG,1
14674,Sheffield,LOC,9
14675,Sheffield,ORG,2
14676,Sheffield,PER,3
14677,Sheffield Wednesday,ORG,5
14678,Sheffield Wednesday,PER,2
14679,Shein,ORG,2
14680,Shein,PER,13
14681,Shelkovsk,LOC,1
14682,Shelkovsk,ORG,1
14683,Shell,ORG,91
14684,Shell,PER,3
14685,Shelley Fox,ORG,1
14686,Shelley Fox,PER,1
14687,Sheppard,ORG,2
14688,Sheppard,PER,1
14689,Sheraton,ORG,2
14690,Sheraton,PER,1
14691,Sherile,ORG,1
14692,Sherile,PER,3
14693,Sherlock Holmesi,ORG,1
14694,Sherlock Holmesi,PER,2
14695,Sherry,ORG,1
14696,Sherry,PER,1
14697,Shevtshenko,ORG,2
14698,Shevtshenko,PER,5
14699,Shiauliai,LOC,4
14700,Shiauliai,ORG,3
14701,Shiauliai kare,ORG,1
14702,Shiauliai kare,PER,1
14703,Shilute,ORG,1
14704,Shilute,PER,1
14705,Shimon pere,ORG,1
14706,Shimon pere,PER,6
14707,Shine,ORG,1
14708,Shine,PER,1
14709,Shiraz,ORG,2
14710,Shiraz,PER,4
14711,Shishkov,ORG,2
14712,Shishkov,PER,3
14713,Shkoda,LOC,2
14714,Shkoda,ORG,7
14715,Shkoda,PER,15
14716,Shkoda Felicia,ORG,1
14717,Shkoda Felicia,PER,1
14718,Shmigun,LOC,2
14719,Shmigun,ORG,1
14720,Shmigun,PER,48
14721,Shnell,LOC,5
14722,Shnell,ORG,1
14723,Shnell,PER,1
14724,Shostakovitsh,ORG,2
14725,Shostakovitsh,PER,19
14726,Shot,LOC,3
14727,Shot,ORG,1
14728,Shotimaa,LOC,28
14729,Shotimaa,ORG,1
14730,Shots,LOC,1
14731,Shots,ORG,2
14732,Shout,ORG,1
14733,Shout,PER,1
14734,Showcas Beat Le Mot,ORG,1
14735,Showcas Beat Le Mot,PER,1
14736,Shtimac,LOC,1
14737,Shtimac,ORG,1
14738,Shtimac,PER,1
14739,Shtsherban,ORG,1
14740,Shtsherban,PER,3
14741,Shuker,ORG,2
14742,Shuker,PER,12
14743,Shveits,LOC,497
14744,Shveits,ORG,1
14745,Shveits,PER,2
14746,Shvets,LOC,1
14747,Shvets,PER,11
14748,Siar Bossard,ORG,3
14749,Siar Bossard,PER,2
14750,Sibelius,LOC,1
14751,Sibelius,ORG,1
14752,Sibelius,PER,26
14753,Sibelius Akadeemia,ORG,4
14754,Sibelius Akadeemia,PER,3
14755,Siber,LOC,327
14756,Siber,PER,5
14757,Sibneft,ORG,1
14758,Sibneft,PER,7
14759,Sibul,LOC,8
14760,Sibul,PER,23
14761,Sidanko,ORG,2
14762,Sidanko,PER,1
14763,Side,LOC,1
14764,Side,PER,1
14765,Sidorov,LOC,3
14766,Sidorov,ORG,1
14767,Sidorov,PER,6
14768,Sidum,LOC,2
14769,Sidum,ORG,3
14770,Sidum,PER,1
14771,Siemens,LOC,3
14772,Siemens,ORG,11
14773,Siemens,PER,11
14774,Siemens Nixdorf,ORG,1
14775,Siemens Nixdorf,PER,2
14776,Siemens OY,ORG,1
14777,Siemens OY,PER,2
14778,Sierra,LOC,2
14779,Sierra,PER,4
14780,Sierra Leone,LOC,6
14781,Sierra Leone,ORG,4
14782,Siff,LOC,1
14783,Siff,ORG,1
14784,Siff,PER,90
14785,Siffist,LOC,1
14786,Siffist,PER,1
14787,Sigma Editions,ORG,2
14788,Sigma Editions,PER,1
14789,Sigmund,LOC,1
14790,Sigmund,PER,4
14791,Siiam,LOC,3
14792,Siiam,PER,1
14793,Siimann,ORG,1
14794,Siimann,PER,183
14795,Siimeon,ORG,1
14796,Siimeon,PER,1
14797,Sik,LOC,1
14798,Sik,ORG,2
14799,Sik,PER,7
14800,Sikk,LOC,3
14801,Sikk,PER,16
14802,Sikorsk,LOC,4
14803,Sikorsk,PER,14
14804,Sikupill,LOC,2
14805,Sikupill,ORG,1
14806,Silas Mills,ORG,1
14807,Silas Mills,PER,11
14808,Silberauto,LOC,2
14809,Silberauto,ORG,4
14810,Sildmägi,ORG,1
14811,Sildmägi,PER,4
14812,Sildnik,LOC,1
14813,Sildnik,PER,3
14814,Silicon Valley,LOC,2
14815,Silicon Valley,ORG,12
14816,Silikaadi,LOC,1
14817,Silikaadi,PER,2
14818,Silja Line,ORG,29
14819,Silja Line,PER,4
14820,Silja roosiaas,ORG,1
14821,Silja roosiaas,PER,1
14822,Silja saarepuu,ORG,3
14823,Silja saarepuu,PER,5
14824,Silkeborg,LOC,2
14825,Silkeborg,ORG,1
14826,Sillamäe,LOC,204
14827,Sillamäe,ORG,1
14828,Sillamäe,PER,15
14829,Sillarile,LOC,1
14830,Sillarile,PER,2
14831,Sillaste,ORG,2
14832,Sillaste,PER,38
14833,Silmet,LOC,67
14834,Silmet,ORG,133
14835,Silmet,PER,95
14836,Silmet Grupi,ORG,1
14837,Silmet Grupi,PER,1
14838,Silmet Grupp,ORG,4
14839,Silmet Grupp,PER,1
14840,Silva,LOC,4
14841,Silva,PER,38
14842,Silve,LOC,1
14843,Silve,PER,7
14844,Silver,LOC,1
14845,Silver,ORG,1
14846,Silver,PER,23
14847,Silverson,ORG,2
14848,Silverson,PER,4
14849,Silverstone,LOC,4
14850,Silverstone,PER,4
14851,Silvia,LOC,1
14852,Silvia,PER,67
14853,Simba,LOC,2
14854,Simba,PER,2
14855,Simbirsk,ORG,1
14856,Simbirsk,PER,1
14857,Simm,ORG,1
14858,Simm,PER,28
14859,Simmul,LOC,3
14860,Simmul,PER,5
14861,Simon & Garfunkel,ORG,1
14862,Simon & Garfunkel,PER,1
14863,Simovartist,ORG,1
14864,Simovartist,PER,1
14865,Simpson,ORG,2
14866,Simpson,PER,26
14867,Simutenkov,ORG,1
14868,Simutenkov,PER,4
14869,Sin City,ORG,2
14870,Sin City,PER,2
14871,Sindi,LOC,33
14872,Sindi,ORG,13
14873,Sindi,PER,14
14874,Sinead,ORG,1
14875,Sinead,PER,1
14876,Sinead O ’ Connor,ORG,1
14877,Sinead O ’ Connor,PER,10
14878,Sinebrychoff,LOC,3
14879,Sinebrychoff,ORG,2
14880,Sinebrychoff,PER,5
14881,Singer,LOC,1
14882,Singer,PER,4
14883,Singer Vinger,ORG,3
14884,Singer Vinger,PER,13
14885,Singer-Vinger,LOC,1
14886,Singer-Vinger,ORG,1
14887,Sini-Valge,LOC,3
14888,Sini-Valge,ORG,4
14889,Sinijärv,LOC,19
14890,Sinijärv,ORG,2
14891,Sinijärv,PER,53
14892,Sinimäe,LOC,3
14893,Sinimäe,ORG,1
14894,Sinimäe,PER,1
14895,Sinisukk,ORG,1
14896,Sinisukk,PER,2
14897,Sinn Fein,ORG,26
14898,Sinn Fein,PER,18
14899,Sinterklaas,LOC,1
14900,Sinterklaas,ORG,1
14901,Sinterklaas,PER,1
14902,Sinuhe,LOC,1
14903,Sinuhe,PER,9
14904,Siobhan,LOC,1
14905,Siobhan,PER,1
14906,Sion,LOC,7
14907,Sion,PER,1
14908,Sionile,LOC,1
14909,Sionile,PER,1
14910,Sirb,LOC,5
14911,Sirb,ORG,2
14912,Sirbis,ORG,2
14913,Sirbis,PER,1
14914,Sirel,ORG,1
14915,Sirel,PER,2
14916,Sirin,LOC,1
14917,Sirin,PER,1
14918,Sirius,ORG,16
14919,Sirius,PER,18
14920,Sirje,ORG,4
14921,Sirje,PER,149
14922,Sirje Endre,ORG,2
14923,Sirje Endre,PER,48
14924,Sirp,ORG,8
14925,Sirp,PER,3
14926,Sise-Mongoolia,LOC,1
14927,Sise-Mongoolia,ORG,1
14928,Sistock,LOC,1
14929,Sistock,PER,1
14930,Sisyphos,LOC,2
14931,Sisyphos,ORG,2
14932,Sisyphos,PER,6
14933,Sita Ring,ORG,2
14934,Sita Ring,PER,2
14935,Sitra,ORG,2
14936,Sitra,PER,3
14937,Siuru,LOC,3
14938,Siuru,PER,9
14939,Sivers,LOC,1
14940,Sivers,PER,6
14941,Six,ORG,1
14942,Six,PER,1
14943,Six Sigma,ORG,1
14944,Six Sigma,PER,1
14945,Sixers,LOC,1
14946,Sixers,ORG,1
14947,Sixers,PER,1
14948,Sixtina,LOC,6
14949,Sixtina,ORG,3
14950,Sixtus,ORG,2
14951,Sixtus,PER,2
14952,Sjomin,LOC,1
14953,Sjomin,PER,1
14954,Skandaalne,ORG,1
14955,Skandaalne,PER,1
14956,Skandinaavia,LOC,365
14957,Skandinaavia,PER,1
14958,Skandinaviska Enskilda Banken,ORG,12
14959,Skandinaviska Enskilda Banken,PER,1
14960,Skandinaviska-Enskilda Banken,ORG,1
14961,Skandinaviska-Enskilda Banken,PER,2
14962,Skanska,LOC,3
14963,Skanska,ORG,4
14964,Skanska,PER,7
14965,Skeppsholmen,LOC,1
14966,Skeppsholmen,PER,1
14967,Skonto,ORG,6
14968,Skonto,PER,2
14969,Skuld,LOC,7
14970,Skuld,ORG,12
14971,Skuld,PER,8
14972,Sky,LOC,2
14973,Sky,ORG,11
14974,Sky,PER,9
14975,Sky Master,ORG,8
14976,Sky Master,PER,4
14977,Sky Masterile,ORG,1
14978,Sky Masterile,PER,1
14979,Sky News,ORG,5
14980,Sky News,PER,4
14981,SkyDome,LOC,1
14982,SkyDome,ORG,1
14983,Slash,ORG,1
14984,Slash,PER,1
14985,Slaughter,LOC,1
14986,Slaughter,ORG,2
14987,Slava,LOC,1
14988,Slava,PER,7
14989,Slava Sevastopolja,ORG,1
14990,Slava Sevastopolja,PER,1
14991,Slavia,LOC,1
14992,Slavia,PER,1
14993,Slavia Praha,ORG,1
14994,Slavia Praha,PER,1
14995,Slavica,LOC,1
14996,Slavica,PER,16
14997,Slavutitsh,LOC,1
14998,Slavutitsh,PER,1
14999,Slec,LOC,1
15000,Slec,PER,1
15001,Slesarcuk,LOC,1
15002,Slesarcuk,ORG,1
15003,Slip ’ N ’ Slide,ORG,1
15004,Slip ’ N ’ Slide,PER,1
15005,Slipknot,ORG,1
15006,Slipknot,PER,6
15007,Slobo Horo,ORG,1
15008,Slobo Horo,PER,2
15009,Slobodan,LOC,2
15010,Slobodan,PER,3
15011,Slovan Bratislava,ORG,1
15012,Slovan Bratislava,PER,1
15013,Slow Foo,ORG,2
15014,Slow Foo,PER,3
15015,Slowdive,LOC,3
15016,Slowdive,ORG,2
15017,Slowdive,PER,1
15018,Sly,ORG,1
15019,Sly,PER,1
15020,Smart,LOC,2
15021,Smart,PER,13
15022,Smarten,LOC,1
15023,Smarten,ORG,4
15024,Smarten,PER,6
15025,Smartforce,ORG,1
15026,Smartforce,PER,1
15027,Smashing Pumpkins,ORG,1
15028,Smashing Pumpkins,PER,6
15029,Smelt Olimpija,ORG,1
15030,Smelt Olimpija,PER,7
15031,Smena,LOC,1
15032,Smena,ORG,3
15033,Smilers,ORG,10
15034,Smilers,PER,8
15035,Smilla,LOC,1
15036,Smilla,ORG,1
15037,Smilla,PER,3
15038,Smirnov,LOC,1
15039,Smirnov,PER,68
15040,Smirre,LOC,1
15041,Smirre,PER,4
15042,SmithKline Beechami,ORG,1
15043,SmithKline Beechami,PER,1
15044,Smiths,ORG,1
15045,Smiths,PER,2
15046,Smokie,ORG,1
15047,Smokie,PER,1
15048,Smolnõi,LOC,1
15049,Smolnõi,PER,1
15050,Smuul,LOC,6
15051,Smuul,ORG,1
15052,Smuul,PER,16
15053,Smõslov,ORG,1
15054,Smõslov,PER,17
15055,Snipe,LOC,1
15056,Snipe,PER,1
15057,Snoop,LOC,1
15058,Snoop,PER,2
15059,Snora,ORG,1
15060,Snora,PER,1
15061,Snoras,LOC,1
15062,Snoras,ORG,2
15063,Snoras,PER,9
15064,So,ORG,1
15065,So,PER,1
15066,Sobolev,LOC,1
15067,Sobolev,ORG,3
15068,Sobolev,PER,38
15069,Socks,ORG,2
15070,Socks,PER,2
15071,Sofia,LOC,21
15072,Sofia,ORG,1
15073,Sofia,PER,9
15074,Sofia Joons,ORG,1
