,lemma,tag,0
45141,Ravor,ORG,1
45142,Ravor,PER,1
45164,Reagan,LOC,1
45165,Reagan,PER,16
45166,Real,LOC,2
45167,Real,ORG,6
45168,Real,PER,11
45169,Real Betis,ORG,6
45170,Real Betis,PER,2
45172,Real Madrid,ORG,4
45173,Real Madrid,PER,14
45178,Real Socieda,ORG,5
45179,Real Socieda,PER,2
45180,Real Zaragoza,ORG,2
45181,Real Zaragoza,PER,1
45182,Realile,LOC,1
45183,Realile,PER,1
45190,Rebane,LOC,3
45191,Rebane,PER,54
45209,Red Star,ORG,2
45210,Red Star,PER,5
45214,Redo,LOC,2
45215,Redo,PER,1
45217,Redt Reimal,ORG,2
45218,Redt Reimal,PER,2
45333,Regio,ORG,14
45334,Regio,PER,1
45344,Rehnqvist,ORG,1
45345,Rehnqvist,PER,7
45349,Reigi,LOC,1
45350,Reigi,ORG,1
45351,Reigi,PER,1
45365,Reikjavik,ORG,1
45366,Reikjavik,PER,1
45374,Reim,ORG,1
45375,Reim,PER,10
45379,Reimann,ORG,1
45380,Reimann,PER,7
45388,Rein,ORG,8
45389,Rein,PER,45
45397,Rein Auna,ORG,1
45398,Rein Auna,PER,1
45406,Rein Helme,ORG,1
45407,Rein Helme,PER,2
45408,Rein Hindrekus,ORG,1
45409,Rein Hindrekus,PER,1
45418,Rein Kaarepere,ORG,1
45419,Rein Kaarepere,PER,13
45437,Rein Kompus,ORG,1
45438,Rein Kompus,PER,1
45463,Rein Lindmäe,ORG,1
45464,Rein Lindmäe,PER,4
45467,Rein Lindmägi,ORG,1
45468,Rein Lindmägi,PER,1
45470,Rein Lingi,ORG,1
45471,Rein Lingi,PER,1
45472,Rein Link,ORG,1
45473,Rein Link,PER,8
45494,Rein Orn,ORG,1
45495,Rein Orn,PER,2
45500,Rein Ottoson,ORG,1
45501,Rein Ottoson,PER,1
45523,Rein Raamat,ORG,1
45524,Rein Raamat,PER,1
45535,Rein Raud,ORG,4
45536,Rein Raud,PER,5
45568,Rein Suv,ORG,1
45569,Rein Suv,PER,2
45570,Rein Suvi,ORG,1
45571,Rein Suvi,PER,11
45586,Rein Unt,ORG,1
45587,Rein Unt,PER,1
45603,Rein Zupping,ORG,2
45604,Rein Zupping,PER,1
45660,Rekato,LOC,1
45661,Rekato,ORG,31
45677,Remedia,LOC,1
45678,Remedia,ORG,16
45679,Remedia,PER,1
45693,Remsu,LOC,2
45694,Remsu,PER,23
45709,Renault,LOC,1
45710,Renault,ORG,2
45711,Renault,PER,6
45751,Renita Lintropp,ORG,2
45752,Renita Lintropp,PER,1
45759,Rennes,LOC,2
45760,Rennes,ORG,2
45765,Reno,LOC,1
45766,Reno,PER,1
45767,Renter,ORG,1
45768,Renter,PER,4
45792,Republika Srpska,ORG,2
45793,Republika Srpska,PER,2
45819,Reuter,ORG,149
45820,Reuter,PER,2
45907,Reval,ORG,1
45908,Reval,PER,1
45913,Reval-Sport,ORG,7
45914,Reval-Sport,PER,1
45918,Revalia,LOC,1
45919,Revalia,ORG,1
45929,Reykjavik,LOC,5
45930,Reykjavik,ORG,1
45931,Reykjavik,PER,6
45932,Reynard Honda,ORG,1
45933,Reynard Honda,PER,1
45997,Richard Nixon,ORG,2
45998,Richard Nixon,PER,2
46019,Richardas Zdancius,ORG,1
46020,Richardas Zdancius,PER,3
46024,Richmar,LOC,1
46025,Richmar,PER,1
46115,Riia,LOC,355
46116,Riia,ORG,5
46117,Riia,PER,2
46120,Riia Balt,LOC,1
46121,Riia Balt,ORG,1
46131,Riia OMON,LOC,1
46132,Riia OMON,ORG,2
46139,Riia VEF,LOC,1
46140,Riia VEF,ORG,1
46183,Riigikogu,LOC,3
46184,Riigikogu,ORG,256
46224,Riina,LOC,7
46225,Riina,PER,15
46272,Riisipere-Haapsalu,LOC,29
46273,Riisipere-Haapsalu,PER,2
46300,Riksu,LOC,21
46301,Riksu,PER,1
46333,Ring,LOC,1
46334,Ring,PER,3
46348,Rinneradio,ORG,1
46349,Rinneradio,PER,5
46355,Rios,ORG,1
46356,Rios,PER,2
46360,Risoris,ORG,1
46361,Risoris,PER,1
46367,Risti,LOC,2
46368,Risti,ORG,1
46405,Ristola,LOC,1
46406,Ristola,PER,1
46425,Ritabell,LOC,1
46426,Ritabell,ORG,3
46427,Ritabell,PER,2
46594,Robi,ORG,1
46595,Robi,PER,2
46607,Rocca,LOC,1
46608,Rocca,PER,1
46685,Rohi,LOC,1
46686,Rohi,PER,8
46694,Roht,ORG,2
46695,Roht,PER,39
46701,Rohuküla,LOC,5
46702,Rohuküla,ORG,2
46705,Rohuküla-Vormsi,LOC,3
46706,Rohuküla-Vormsi,ORG,1
46714,Rohuneem,LOC,1
46715,Rohuneem,PER,2
46753,Roma,LOC,2
46754,Roma,ORG,2
46817,Romet,ORG,1
46818,Romet,PER,1
46823,Romme,LOC,1
46824,Romme,PER,1
46861,Rooba,ORG,1
46862,Rooba,PER,2
46869,Rooma,LOC,121
46870,Rooma,ORG,1
46871,Rooma,PER,1
46878,Rooma impeerium,LOC,2
46879,Rooma impeerium,ORG,1
46882,Rooma paavst,LOC,1
46883,Rooma paavst,ORG,1
46888,Roomet Pikkor,ORG,1
46889,Roomet Pikkor,PER,3
46892,Roos,LOC,4
46893,Roos,PER,10
46899,Roosimäg,LOC,1
46900,Roosimäg,PER,1
47015,Rosenborg,ORG,4
47016,Rosenborg,PER,1
47017,Rosenborg Trondheim,ORG,1
47018,Rosenborg Trondheim,PER,1
47033,Rossi,ORG,1
47034,Rossi,PER,12
47035,Rossia,LOC,1
47036,Rossia,PER,2
47037,Rossignol,LOC,1
47038,Rossignol,ORG,1
47041,Rossija,LOC,1
47042,Rossija,ORG,2
47043,Rossija,PER,1
47061,Rosvooruzhenije,LOC,1
47062,Rosvooruzhenije,PER,1
47064,Roswell,LOC,1
47065,Roswell,ORG,4
47066,Roswell,PER,2
47077,Rotermann,LOC,1
47078,Rotermann,ORG,2
47079,Rotermann,PER,16
47082,Rotor Volgograd,ORG,1
47083,Rotor Volgograd,PER,1
47096,Rovaniemi,LOC,9
47097,Rovaniemi,PER,2
47171,Ruf,ORG,1
47172,Ruf,PER,6
47179,Ruhnu,LOC,81
47180,Ruhnu,ORG,4
47186,Ruhrgas,LOC,1
47187,Ruhrgas,PER,2
47195,Ruisrock,LOC,2
47196,Ruisrock,PER,1
47218,Rumm,LOC,3
47219,Rumm,PER,4
47220,Rumm Jüri,ORG,1
47221,Rumm Jüri,PER,1
47223,Rumma,ORG,1
47224,Rumma,PER,10
47228,Rumor,ORG,2
47229,Rumor,PER,2
47248,Rusitsh,ORG,2
47249,Rusitsh,PER,1
47266,Russak,LOC,1
47267,Russak,PER,11
47269,Russalka,LOC,3
47270,Russalka,ORG,1
47271,Russalka,PER,1
47310,Ruth-Kaja pekk,ORG,1
47311,Ruth-Kaja pekk,PER,1
47325,Rutt,LOC,1
47326,Rutt,ORG,1
47327,Rutt,PER,13
47347,Ruudi,ORG,18
47348,Ruudi,PER,23
47389,Rägavere,LOC,13
47390,Rägavere,ORG,2
47405,Rätsep,LOC,2
47406,Rätsep,PER,24
47410,Rävala,LOC,14
47411,Rävala,ORG,2
47428,Rõtshagov,LOC,4
47429,Rõtshagov,PER,19
47457,Rüütel,ORG,1
47458,Rüütel,PER,75
47463,Rüütel-Lepikson,ORG,1
47464,Rüütel-Lepikson,PER,1
47473,S-E-Banken,ORG,1
47474,S-E-Banken,PER,1
47536,SK,LOC,1
47537,SK,ORG,3
47544,SK Pärnu,LOC,9
47545,SK Pärnu,ORG,1
47556,SKT,ORG,28
47557,SKT,PER,1
47574,SOS,LOC,1
47575,SOS,ORG,1
47597,SRü,LOC,41
47598,SRü,ORG,23
47599,SRü,PER,10
47629,STV,LOC,2
47630,STV,ORG,92
47637,SVü,LOC,1
47638,SVü,ORG,1
47649,Saad Paulo,LOC,1
47650,Saad Paulo,PER,4
47666,Saar,LOC,11
47667,Saar,PER,56
47669,Saar Polli,ORG,1
47670,Saar Polli,PER,1
47678,Saare,LOC,39
47679,Saare,ORG,12
47680,Saare,PER,29
47702,Saaremaa,LOC,374
47703,Saaremaa,PER,3
47756,Saarisoo,LOC,2
47757,Saarisoo,PER,2
47790,Sacch,LOC,3
47791,Sacch,PER,6
47796,Sacramento,LOC,9
47797,Sacramento,ORG,21
47801,Sadam,ORG,1
47802,Sadam,PER,43
47815,Sadolin,LOC,1
47816,Sadolin,PER,1
47830,Sagad,LOC,24
47831,Sagad,ORG,1
47843,Saht,ORG,1
47844,Saht,PER,1
47854,Saima,LOC,1
47855,Saima,PER,21
47871,Sair,LOC,2
47872,Sair,ORG,5
47873,Sair,PER,4
47885,Sakala,LOC,22
47886,Sakala,ORG,47
47887,Sakala,PER,5
47896,Sakigake,LOC,3
47897,Sakigake,ORG,2
47898,Sakigake,PER,2
47901,Saks,LOC,480
47902,Saks,PER,26
47996,Saku,LOC,328
47997,Saku,PER,1
48003,Saku Originaal,ORG,12
48004,Saku Originaal,PER,4
48008,Saku Rantanen,ORG,1
48009,Saku Rantanen,PER,1
48022,Saku-Männik,LOC,1
48023,Saku-Männik,ORG,1
48025,Sakura,LOC,2
48026,Sakura,PER,1
48033,Salahuddin,LOC,1
48034,Salahuddin,PER,2
48035,Salamanca,LOC,2
48036,Salamanca,ORG,1
48039,Salang,ORG,1
48040,Salang,PER,2
48060,Sallo,ORG,1
48061,Sallo,PER,1
48069,Salme,LOC,2
48070,Salme,ORG,1
48071,Salme,PER,18
48073,Salme Reeg,ORG,1
48074,Salme Reeg,PER,4
48075,Salme Reegile,ORG,1
48076,Salme Reegile,PER,1
48078,Salme Reek,ORG,3
48079,Salme Reek,PER,8
48086,Salminen,ORG,1
48087,Salminen,PER,2
48091,Salo,LOC,5
48092,Salo,PER,2
48095,Salo Viesti,ORG,1
48096,Salo Viesti,PER,1
48107,Salong-Teater,LOC,2
48108,Salong-Teater,ORG,1
48110,Salonik,LOC,1
48111,Salonik,PER,1
48112,Salonik PAOK,ORG,5
48113,Salonik PAOK,PER,1
48116,Saloniki PAOK,ORG,3
48117,Saloniki PAOK,PER,1
48123,Salt Lake City,LOC,2
48124,Salt Lake City,ORG,1
48127,Salumets,LOC,1
48128,Salumets,PER,53
48134,Salumägi,LOC,24
48135,Salumägi,PER,35
48140,Salus,ORG,1
48141,Salus,PER,3
48145,Salva,LOC,1
48146,Salva,ORG,3
48147,Salva,PER,2
48151,Salvador,LOC,5
48152,Salvador,ORG,1
48153,Salvador,PER,5
48166,Samaara,LOC,2
48167,Samaara,PER,1
48170,Samara,LOC,4
48171,Samara,PER,4
48175,Samaranch,LOC,1
48176,Samaranch,PER,3
48180,Samarate,LOC,2
48181,Samarate,PER,1
48216,Sampdoria,LOC,1
48217,Sampdoria,ORG,3
48222,Sampo,ORG,1
48223,Sampo,PER,3
48229,Sampra,LOC,2
48230,Sampra,PER,1
48232,Sampras,LOC,1
48233,Sampras,PER,48
48241,Samsung,LOC,1
48242,Samsung,PER,2
48259,San Antonio,LOC,1
48260,San Antonio,ORG,26
48263,San Diego,LOC,1
48264,San Diego,ORG,9
48268,San Francisco,LOC,2
48269,San Francisco,ORG,13
48278,San Juan,LOC,1
48279,San Juan,ORG,1
48282,San Marino,LOC,2
48283,San Marino,ORG,2
48286,San Remo,LOC,1
48287,San Remo,ORG,2
48295,Sanchez-Vicario,ORG,3
48296,Sanchez-Vicario,PER,9
48325,Sandrine Testu,ORG,2
48326,Sandrine Testu,PER,2
48354,Sanpellegrino,LOC,5
48355,Sanpellegrino,PER,4
48357,Sanpelleka,LOC,2
48358,Sanpelleka,PER,1
48363,Santa Barbara,LOC,1
48364,Santa Barbara,ORG,11
48365,Santa Barbara,PER,3
48395,Saraatov,LOC,4
48396,Saraatov,PER,2
48398,Saraatov Avtodorozhnik,ORG,1
48399,Saraatov Avtodorozhnik,PER,1
48405,Sarajevo,LOC,111
48406,Sarajevo,PER,6
48411,Saransk,LOC,2
48412,Saransk,PER,1
48413,Sarap,ORG,1
48414,Sarap,PER,54
48435,Sarv,LOC,1
48436,Sarv,PER,1
48447,Satabild,LOC,1
48448,Satabild,ORG,1
48455,Saturn,ORG,4
48456,Saturn,PER,4
48460,Saucony,LOC,1
48461,Saucony,ORG,1
48472,Saue,LOC,12
48473,Saue,PER,4
48502,Savi,ORG,2
48503,Savi,PER,10
48543,Schalke,ORG,5
48544,Schalke,PER,1
48546,Scheel,LOC,1
48547,Scheel,ORG,1
48558,Schleswig-Holstein,LOC,4
48559,Schleswig-Holstein,ORG,1
48560,Schleswig-Holstein,PER,2
48567,Schlumbersee,ORG,2
48568,Schlumbersee,PER,1
48700,Seeman,ORG,2
48701,Seeman,PER,4
48703,Seene,ORG,1
48704,Seene,PER,6
48707,Seesam-Elu,ORG,5
48708,Seesam-Elu,PER,1
48714,Segodnja,ORG,11
48715,Segodnja,PER,1
48727,Seim,ORG,1
48728,Seim,PER,1
48737,Seiser Alm,ORG,2
48738,Seiser Alm,PER,2
48739,Seiser Almi,ORG,1
48740,Seiser Almi,PER,2
48749,Select,LOC,1
48750,Select,ORG,1
48753,Seles,LOC,1
48754,Seles,ORG,1
48755,Seles,PER,14
48796,Semolen,LOC,1
48797,Semolen,PER,1
48799,Semper,ORG,1
48800,Semper,PER,4
48811,Senegal,LOC,5
48812,Senegal,ORG,1
48824,Sepa,LOC,2
48825,Sepa,PER,4
48834,Sepp,LOC,1
48835,Sepp,PER,44
48860,Seppäla,LOC,1
48861,Seppäla,PER,2
48863,Seppälä,LOC,7
48864,Seppälä,ORG,1
48865,Seppälä,PER,9
48888,Serena,LOC,1
48889,Serena,PER,1
49060,Sergi,LOC,2
49061,Sergi,ORG,1
49092,Service,ORG,1
49093,Service,PER,3
49098,Serviti,ORG,3
49099,Serviti,PER,1
49116,Severnõi,LOC,9
49117,Severnõi,ORG,1
49118,Sevilla,LOC,2
49119,Sevilla,ORG,4
49120,Sevilla,PER,1
49124,Sexer,LOC,1
49125,Sexer,PER,2
49143,Shal,LOC,8
49144,Shal,ORG,2
49145,Shal,PER,1
49170,Shanghai,LOC,13
49171,Shanghai,PER,1
49190,Sharetsk,LOC,1
49191,Sharetsk,PER,2
49194,Sharijazdanov,LOC,1
49195,Sharijazdanov,PER,4
49210,Sharunas Marciulion,ORG,1
49211,Sharunas Marciulion,PER,1
49215,Shatoi,LOC,9
49216,Shatoi,ORG,1
49217,Shatoi,PER,1
49224,Shatõi,LOC,1
49225,Shatõi,PER,1
49237,Sheffield,LOC,5
49238,Sheffield,ORG,1
49241,Sheffield Wednesday,ORG,5
49242,Sheffield Wednesday,PER,2
49247,Shein,ORG,1
49248,Shein,PER,13
49253,Shelkovsk,LOC,1
49254,Shelkovsk,ORG,1
49286,Shevtshenko,ORG,2
49287,Shevtshenko,PER,5
49290,Shiauliai,LOC,3
49291,Shiauliai,ORG,3
49292,Shiauliai kare,ORG,1
49293,Shiauliai kare,PER,1
49298,Shilute,ORG,1
49299,Shilute,PER,1
49308,Shimon pere,ORG,1
49309,Shimon pere,PER,6
49328,Shishkov,ORG,2
49329,Shishkov,PER,3
49335,Shkoda,LOC,1
49336,Shkoda,ORG,6
49337,Shkoda,PER,12
49339,Shkoda Felicia,ORG,1
49340,Shkoda Felicia,PER,1
49350,Shmigun,LOC,1
49351,Shmigun,PER,48
49355,Shnell,LOC,5
49356,Shnell,ORG,1
49363,Shostakovitsh,ORG,2
49364,Shostakovitsh,PER,16
49365,Shot,LOC,3
49366,Shot,ORG,1
49368,Shotimaa,LOC,25
49369,Shotimaa,ORG,1
49381,Shtimac,LOC,1
49382,Shtimac,ORG,1
49383,Shtimac,PER,1
49387,Shtsherban,ORG,1
49388,Shtsherban,PER,3
49393,Shuker,ORG,2
49394,Shuker,PER,12
49411,Shveits,LOC,335
49412,Shveits,ORG,1
49413,Shveits,PER,2
49428,Shvets,LOC,1
49429,Shvets,PER,10
49434,Siar Bossard,ORG,3
49435,Siar Bossard,PER,2
49451,Sibul,LOC,3
49452,Sibul,PER,12
49471,Siemens,ORG,1
49472,Siemens,PER,2
49474,Siemens Nixdorf,ORG,1
49475,Siemens Nixdorf,PER,2
49476,Siemens OY,ORG,1
49477,Siemens OY,PER,2
49482,Sierra Leone,LOC,2
49483,Sierra Leone,ORG,3
49606,Sik,ORG,2
49607,Sik,PER,5
49609,Sikk,LOC,1
49610,Sikk,PER,10
49615,Silas Mills,ORG,1
49616,Silas Mills,PER,7
49619,Silberauto,LOC,1
49620,Silberauto,ORG,1
49634,Silikaadi,LOC,1
49635,Silikaadi,PER,2
49639,Silja Line,ORG,5
49640,Silja Line,PER,1
49651,Silja roosiaas,ORG,1
49652,Silja roosiaas,PER,1
49656,Silkeborg,LOC,2
49657,Silkeborg,ORG,1
49661,Sillamäe,LOC,95
49662,Sillamäe,ORG,1
49663,Sillamäe,PER,12
49683,Silmet,LOC,44
49684,Silmet,ORG,89
49685,Silmet,PER,88
49702,Silver,ORG,1
49703,Silver,PER,10
49755,Simba,LOC,2
49756,Simba,PER,2
49772,Simmul,LOC,2
49773,Simmul,PER,2
49808,Simutenkov,ORG,1
49809,Simutenkov,PER,4
49815,Sindi,LOC,22
49816,Sindi,ORG,8
49817,Sindi,PER,9
49823,Sinebrychoff,LOC,2
49824,Sinebrychoff,ORG,1
49825,Sinebrychoff,PER,4
49830,Singer Vinger,ORG,3
49831,Singer Vinger,PER,9
49832,Singer-Vinger,LOC,1
49833,Singer-Vinger,ORG,1
49837,Sini-Valge,LOC,3
49838,Sini-Valge,ORG,4
49841,Sinijärv,LOC,11
49842,Sinijärv,PER,4
49853,Sinn Fein,ORG,25
49854,Sinn Fein,PER,18
49861,Sinterklaas,LOC,1
49862,Sinterklaas,ORG,1
49863,Sinterklaas,PER,1
49918,Sirje Endre,ORG,2
49919,Sirje Endre,PER,25
49987,Sistock,LOC,1
49988,Sistock,PER,1
49991,Sisyphos,LOC,2
49992,Sisyphos,PER,4
50006,Sivers,LOC,1
50007,Sivers,PER,1
50009,Sixers,LOC,1
50010,Sixers,ORG,1
50011,Sixers,PER,1
50017,Sixtina,LOC,1
50018,Sixtina,ORG,1
50022,Sjomin,LOC,1
50023,Sjomin,PER,1
50059,Skonto,ORG,6
50060,Skonto,PER,2
50071,Skuld,LOC,1
50072,Skuld,ORG,6
50073,Skuld,PER,2
50079,Sky Master,ORG,8
50080,Sky Master,PER,4
50081,Sky Masterile,ORG,1
50082,Sky Masterile,PER,1
50102,Slavia Praha,ORG,1
50103,Slavia Praha,PER,1
50114,Slesarcuk,LOC,1
50115,Slesarcuk,ORG,1
50133,Slovan Bratislava,ORG,1
50134,Slovan Bratislava,PER,1
50146,Smarten,LOC,1
50147,Smarten,ORG,4
50148,Smarten,PER,6
50155,Smelt Olimpija,ORG,1
50156,Smelt Olimpija,PER,7
50163,Smirnov,LOC,1
50164,Smirnov,PER,53
50168,Smirre,LOC,1
50169,Smirre,PER,4
50183,Smuul,LOC,3
50184,Smuul,PER,3
50185,Smõslov,ORG,1
50186,Smõslov,PER,17
50194,Snoras,ORG,1
50195,Snoras,PER,1
50205,Sofia,LOC,13
50206,Sofia,ORG,1
50207,Sofia,PER,5
50232,Sokk,ORG,1
50233,Sokk,PER,65
50243,Soku,ORG,1
50244,Soku,PER,3
50245,Sokul,ORG,1
50246,Sokul,PER,1
50248,Sol,LOC,1
50249,Sol,PER,1
50265,Solna AB,LOC,1
50266,Solna AB,ORG,1
50280,Solzhenitsõn,ORG,1
50281,Solzhenitsõn,PER,9
50310,Sony,LOC,2
50311,Sony,ORG,3
50312,Sony,PER,4
50329,Soome,LOC,2820
50330,Soome,PER,3
50468,Soone,ORG,1
50469,Soone,PER,20
50479,Soosalu,LOC,1
50480,Soosalu,PER,5
50498,Sorge,ORG,1
50499,Sorge,PER,26
50526,Sotheby,ORG,2
50527,Sotheby,PER,1
50533,Sotshi,LOC,2
50534,Sotshi,ORG,1
50549,Soul,LOC,14
50550,Soul,PER,6
50572,Spalles,ORG,2
50573,Spalles,PER,2
50574,Sparbanken,ORG,1
50575,Sparbanken,PER,3
50578,Sparta Praha,LOC,1
50579,Sparta Praha,ORG,2
50581,Spartak,LOC,2
50582,Spartak,ORG,2
50583,Spartak,PER,14
50600,Spiegel,ORG,2
50601,Spiegel,PER,1
50624,Sporting,ORG,1
50625,Sporting,PER,5
50626,Sporting Gijon,ORG,1
50627,Sporting Gijon,PER,4
50655,Stabat Mater,ORG,1
50656,Stabat Mater,PER,1
50687,Stanic,LOC,1
50688,Stanic,ORG,2
50754,Statoil,LOC,1
50755,Statoil,ORG,88
50756,Statoil,PER,9
50830,Steiner,ORG,1
50831,Steiner,PER,18
50836,Steinway,LOC,3
50837,Steinway,PER,3
50890,Stern,ORG,5
50891,Stern,PER,4
50953,Stimont,ORG,1
50954,Stimont,PER,2
50957,Stinger,ORG,2
50958,Stinger,PER,4
50961,Stjashkina,LOC,2
50962,Stjashkina,PER,1
50994,Stockmann,LOC,5
50995,Stockmann,ORG,98
50996,Stockmann,PER,17
51033,Strand,LOC,1
51034,Strand,ORG,1
51035,Strand,PER,7
51047,Stravinsk,LOC,6
51048,Stravinsk,PER,11
51072,Strzalka,ORG,1
51073,Strzalka,PER,1
51082,Studio Viridis,ORG,10
51083,Studio Viridis,PER,15
51094,Stuttgart,LOC,27
51095,Stuttgart,PER,2
51149,Sulaimaniya,LOC,4
51150,Sulaimaniya,ORG,2
51151,Sulaimaniya,PER,1
51185,Sulev Teinemaa,ORG,2
51186,Sulev Teinemaa,PER,20
51187,Sulev Teppart,ORG,1
51188,Sulev Teppart,PER,1
51191,Sulev Valner,ORG,1
51192,Sulev Valner,PER,2
51208,Sumberg,ORG,1
51209,Sumberg,PER,7
51211,Sumberg Pärnu,LOC,1
51212,Sumberg Pärnu,PER,1
51214,Sumbergi Grup,ORG,1
51215,Sumbergi Grup,PER,1
51221,Sumitomo,LOC,2
51222,Sumitomo,ORG,1
51223,Sumitomo,PER,31
51235,Sun,ORG,4
51236,Sun,PER,2
51242,Sunair,ORG,1
51243,Sunair,PER,1
51263,Sunset,LOC,3
51264,Sunset,PER,4
51265,Sunset Club,ORG,2
51266,Sunset Club,PER,13
51272,Suomen Kuvaleht,ORG,2
51273,Suomen Kuvaleht,PER,2
51292,Surinam,LOC,3
51293,Surinam,ORG,4
51319,Susi,LOC,1
51320,Susi,PER,28
51335,Suur,LOC,1
51336,Suur,ORG,1
51337,Suur,PER,7
51343,Suur Muusikaakadeemia,ORG,2
51344,Suur Muusikaakadeemia,PER,1
51350,Suur-Ameerika,LOC,9
51351,Suur-Ameerika,ORG,1
51377,Suurbitannia,LOC,2
51378,Suurbitannia,ORG,1
51390,Suure-Lähtru,LOC,2
51391,Suure-Lähtru,ORG,1
51400,Suurorg,ORG,1
51401,Suurorg,PER,5
51419,Suvi,ORG,1
51420,Suvi,PER,1
51423,Suzuki,LOC,1
51424,Suzuki,ORG,1
51425,Suzuki,PER,1
51426,Suzuki Baleno,ORG,1
51427,Suzuki Baleno,PER,2
51502,Svenska,ORG,1
51503,Svenska,PER,2
51504,Svenska Dagbladet,ORG,2
51505,Svenska Dagbladet,PER,1
51510,Svenska Tobaks,ORG,5
51511,Svenska Tobaks,PER,21
51514,Svenska Tobaksile,ORG,1
51515,Svenska Tobaksile,PER,1
51517,Sverdlovsk,LOC,4
51518,Sverdlovsk,PER,1
51519,Svergos,ORG,3
51520,Svergos,PER,5
51570,Sviby,LOC,2
51571,Sviby,ORG,2
51579,Svjatoslav Fjodorov,ORG,1
51580,Svjatoslav Fjodorov,PER,20
51584,SwedGiro,ORG,2
51585,SwedGiro,PER,2
51592,Swedgiro,ORG,2
51593,Swedgiro,PER,2
51594,Swedgiro AB,ORG,1
51595,Swedgiro AB,PER,1
51596,Swedish Match,ORG,8
51597,Swedish Match,PER,2
51605,Sydney,LOC,18
51606,Sydney,ORG,3
51607,Sydney,PER,3
51610,Sykora,ORG,1
51611,Sykora,PER,2
51625,Systest Plus,ORG,1
51626,Systest Plus,PER,1
51634,Szekesfehervari Albacomp,ORG,1
51635,Szekesfehervari Albacomp,PER,5
51648,São Paulo,LOC,5
51649,São Paulo,PER,1
51655,Säre,LOC,2
51656,Säre,PER,1
51680,Sõmer,LOC,1
51681,Sõmer,PER,7
51693,Sõprus,LOC,1
51694,Sõprus,ORG,3
51695,Sõprus,PER,4
51697,Sõpruse,LOC,1
51698,Sõpruse,PER,1
51726,Süddeutsche Zeitung,ORG,3
51727,Süddeutsche Zeitung,PER,1
51734,Sülfii,ORG,1
51735,Sülfii,PER,1
51737,Sündis,ORG,2
51738,Sündis,PER,18
51755,Sünerkom,LOC,3
51756,Sünerkom,ORG,1
51757,Sünerkom,PER,1
51764,Süsta,ORG,1
51765,Süsta,PER,1
51783,T. Jansson,LOC,3
51784,T. Jansson,PER,1
51830,TKü,LOC,3
51831,TKü,ORG,1
51835,TLT,ORG,2
51836,TLT,PER,3
51842,TNT,LOC,1
51843,TNT,ORG,3
51845,TOP,LOC,1
51846,TOP,ORG,25
51850,TOP-raadio,LOC,1
51851,TOP-raadio,ORG,3
51853,TPI,LOC,4
51854,TPI,ORG,31
51858,TPü,LOC,3
51859,TPü,ORG,25
51860,TPü,PER,23
51869,TPüs,ORG,2
51870,TPüs,PER,1
51875,TRü,LOC,3
51876,TRü,ORG,2
51892,TTEü,LOC,1
51893,TTEü,ORG,2
51897,TTü,LOC,10
51898,TTü,ORG,41
51899,TTü,PER,11
51911,TU,ORG,1
51912,TU,PER,1
51914,TV,LOC,3
51915,TV,ORG,11
51918,TV-Magasin,LOC,6
51919,TV-Magasin,ORG,1
51931,Taani,LOC,598
51932,Taani,ORG,1
51933,Taani,PER,5
51990,Taavi,LOC,7
51991,Taavi,ORG,1
51992,Taavi,PER,45
52005,Taavi Männamaa,LOC,1
52006,Taavi Männamaa,PER,8
52023,Taavi eelmaa,ORG,1
52024,Taavi eelmaa,PER,1
52051,Tadzhikistan,LOC,38
52052,Tadzhikistan,PER,1
52089,Tai,LOC,44
52090,Tai,ORG,1
52118,Taivan,LOC,65
52119,Taivan,ORG,4
52120,Taivan,PER,65
52169,Taleban,LOC,20
52170,Taleban,ORG,86
52174,Talebani,ORG,3
52175,Talebani,PER,2
52176,Talebanile,LOC,1
52177,Talebanile,PER,1
52179,Tali,LOC,6
52180,Tali,PER,2
52187,Talinve,LOC,2
52188,Talinve,ORG,6
52189,Talinvest,LOC,2
52190,Talinvest,ORG,104
52201,Talinvestile,ORG,3
52202,Talinvestile,PER,3
52205,Talleks,LOC,4
52206,Talleks,PER,1
52210,Tallink,LOC,35
52211,Tallink,ORG,12
52212,Tallink,PER,6
52213,Tallinn,LOC,5733
52214,Tallinn,ORG,41
52237,Tallinn Baltika,LOC,1
52238,Tallinn Baltika,ORG,4
52285,Tallinn FC Tevalte-Marlekor,LOC,2
52286,Tallinn FC Tevalte-Marlekor,ORG,2
52296,Tallinn Gonsior,LOC,1
52297,Tallinn Gonsior,ORG,1
52331,Tallinn Kadaka,LOC,1
52332,Tallinn Kadaka,ORG,2
52335,Tallinn Kalev,LOC,1
52336,Tallinn Kalev,ORG,71
52426,Tallinn Mustamägi linnaosa,LOC,2
52427,Tallinn Mustamägi linnaosa,ORG,1
52438,Tallinn Nybit,LOC,1
52439,Tallinn Nybit,ORG,3
52445,Tallinn Oskar,LOC,1
52446,Tallinn Oskar,ORG,31
52522,Tallinn Sakala,LOC,2
52523,Tallinn Sakala,ORG,3
52536,Tallinn Stockmann,LOC,1
52537,Tallinn Stockmann,ORG,1
52539,Tallinn Suur-Karja,LOC,2
52540,Tallinn Suur-Karja,ORG,2
52569,Tallinn Viru,LOC,3
52570,Tallinn Viru,ORG,1
52773,Tallinn lilleküla,LOC,1
